mapping_code	source_type	source_id	simplified_word	traditional_word	simplified_sentence	traditional_sentence	source_sentence
1203_1	authored		饲养	飼養	农场饲养了几百只鸡。	農場飼養了幾百只雞。	
1204_1	tatoeba	754042	变化	變化	我们最近十年经历了很多变化。	我們最近十年經歷了很多變化。	我们最近十年经历了很多变化。
1210_1	authored		神庙	神廟	山顶上有一座古老神庙。	山頂上有一座古老神廟。	
1213_1	tatoeba	335901	疟疾	瘧疾	疟疾是蚊子携带的一种疾病。	瘧疾是蚊子攜帶的一種疾病。	疟疾是蚊子携带的一种疾病。
1216_1	tatoeba	13915683	溶剂	溶劑	将液体中的溶剂挥发掉。留下来的，是香气成分与植物蜡组成的块。	將液體中的溶劑揮發掉。留下來的，是香氣成分與植物蠟組成的塊。	將液體中的溶劑揮發掉。留下來的，是香氣成分與植物蠟組成的塊。
1220_1	tatoeba	333229	废除	廢除	死刑在美国的很多州都被废除了。	死刑在美國的很多州都被廢除了。	死刑在美国的很多州都被废除了。
1227_1	authored		闸门	閘門	工作人员缓缓升起闸门。	工作人員緩緩升起閘門。	
1228_1	tatoeba	420242	热闹	熱鬧	你们这儿生意最好，这么热闹！	你們這兒生意最好，這麼熱鬧！	你们这儿生意最好，这么热闹！
1229_1	tatoeba	420508	郑州	鄭州	从上海坐火车到郑州需几个小时？	從上海坐火車到鄭州需幾個小時？	从上海坐火车到郑州需几个小时？
1231_0	tatoeba	1977194	试卷	試卷	他仔细地查了一遍自己的试卷。	他仔細地查了一遍自己的試卷。	他仔细地查了一遍自己的试卷。
1231_1	tatoeba	13539426	卷起	捲起	汤姆卷起裤管，露出鲜红的袜子。	湯姆捲起褲管，露出鮮紅的襪子。	湯姆捲起褲管，露出鮮紅的襪子。
1232_1	tatoeba	6082450	单位	單位	你为什么会出现在我工作单位？	你為什麼會出現在我工作單位？	你为什么会出现在我工作单位？
1238_1	tatoeba	13556470	炉子	爐子	不要把脏锅碗瓢盆放在炉子上，去洗。	不要把髒鍋碗瓢盆放在爐子上，去洗。	不要把髒鍋碗瓢盆放在爐子上，去洗。
1240_1	authored		浅水	淺水	孩子们在浅水区玩耍。	孩子們在淺水區玩耍。	
1254_1	tatoeba	13589999	泥泞	泥濘	下雨天足球场变得超泥泞，鞋子一踩下去就陷进去了。	下雨天足球場變得超泥濘，鞋子一踩下去就陷進去了。	下雨天足球場變得超泥濘，鞋子一踩下去就陷進去了。
1255_1	authored		腹泻	腹瀉	这种药可能引起腹泻。	這種藥可能引起腹瀉。	
1262_1	tatoeba	13896457	活泼	活潑	活泼金属着火了要用沙土盖灭。	活潑金屬著火了要用沙土蓋滅。	活泼金属着火了要用沙土盖灭。
1263_1	authored		毛泽东	毛澤東	毛泽东出生于湖南韶山。	毛澤東出生於湖南韶山。	
1270_1	tatoeba	466311	可怜	可憐	这里附近的电话亭少得可怜。	這裡附近的電話亭少得可憐。	這裏附近的電話亭少得可憐。
1273_1	tatoeba	347097	学生	學生	他和班上的任何学生一样聪明。	他和班上的任何學生一樣聰明。	他和班上的任何学生一样聪明。
1274_1	tatoeba	13541557	宝玉	寶玉	众人见宝玉牛心，都怪他呆痴不改。	眾人見寶玉牛心，都怪他呆痴不改。	眾人見寶玉牛心，都怪他獃痴不改。
1277_1	authored		宠爱	寵愛	祖母特别宠爱最小的孙女。	祖母特別寵愛最小的孫女。	
1283_0	authored		卷帘门	捲帘門	商店拉下卷帘门后关门了。	商店拉下捲帘門後關門了。	
1283_1	tatoeba	444598	帘子	簾子	绿色的毯子和这条蓝色的帘子不配。	綠色的毯子和這條藍色的簾子不配。	绿色的毯子和这条蓝色的帘子不配。
1285_1	tatoeba	336011	实行	實行	你们应该实行你们最初的计划。	你們應該實行你們最初的計劃。	你们应该实行你们最初的计划。
1286_1	tatoeba	1300706	考试	考試	考试不及格意味着再等待一年。	考試不及格意味著再等待一年。	考试不及格意味着再等待一年。
1288_1	tatoeba	799240	诗人	詩人	他不是诗人；他是个散文作家。	他不是詩人；他是個散文作家。	他不是诗人；他是个散文作家。
1291_1	tatoeba	13531847	真诚	真誠	人们说，真正的朋友是真诚的。	人們說，真正的朋友是真誠的。	人們說，真正的朋友是真誠的。
1292_1	tatoeba	4621013	衬衫	襯衫	我要一件新衬衫。你想要什么？	我要一件新襯衫。你想要什麼？	我要一件新衬衫。你想要什么？
1294_1	tatoeba	1394974	重视	重視	所有成员都极为重视她的意见。	所有成員都極為重視她的意見。	所有成员都极为重视她的意见。
1296_1	tatoeba	334075	说话	說話	坐在我旁边的男人跟我说话了。	坐在我旁邊的男人跟我說話了。	坐在我旁边的男人跟我说话了。
1297_1	tatoeba	8686666	诞生	誕生	我们是为了死亡而诞生的。	我們是為了死亡而誕生的。	我们是为了死亡而诞生的。
1298_1	tatoeba	13573156	诡异	詭異	天黑之后，景色变得诡异阴森。	天黑之後，景色變得詭異陰森。	天黑之後，景色變得詭異陰森。
1299_1	tatoeba	747573	咨询	咨詢	好的，您想咨询什么事情？	好的，您想咨詢什麼事情？	好的，您想咨询什么事情？
1300_1	tatoeba	336011	应该	應該	你们应该实行你们最初的计划。	你們應該實行你們最初的計劃。	你们应该实行你们最初的计划。
1301_1	tatoeba	5576759	详细	詳細	航空专家详细分析了统计数据。	航空專家詳細分析了統計資料。	航空专家详细分析了统计数据。
1303_1	tatoeba	7771999	严肃	嚴肅	现在让我们谈谈严肃的事情吧！	現在讓我們談談嚴肅的事情吧！	现在让我们谈谈严肃的事情吧！
1305_1	tatoeba	796773	奴隶	奴隸	我拒绝被你像奴隶一样对待。	我拒絕被你像奴隸一樣對待。	我拒绝被你像奴隶一样对待。
1313_1	authored		须弥座	須彌座	佛像安放在雕刻精美的须弥座上。	佛像安放在雕刻精美的須彌座上。	
1313_2	tatoeba	13556502	弥漫	瀰漫	她缓缓消失在雾气弥漫的森林中。	她緩緩消失在霧氣瀰漫的森林中。	她緩緩消失在霧氣瀰漫的森林中。
1320_1	tatoeba	2030735	陕西	陝西	山西在陕西的东边。	山西在陝西的東邊。	山西在陕西的东边。
1332_1	tatoeba	358181	驾驶	駕駛	小心点驾驶，不然你就麻烦了。	小心點駕駛，不然你就麻煩了。	小心点驾驶，不然你就麻烦了。
1334_1	tatoeba	335242	参加	參加	几十个年轻人参加了示威游行。	幾十個年輕人參加了示威遊行。	几十个年轻人参加了示威游行。
1335_1	tatoeba	437299	艰难	艱難	我想把这项艰难的工作留给她。	我想把這項艱難的工作留給她。	我想把这项艰难的工作留给她。
1336_1	tatoeba	13610510	路线	路綫	在陌生地形中，它们会以气味标记路线，以免迷失。	在陌生地形中，它們會以氣味標記路綫，以免迷失。	在陌生地形中，牠們會以氣味標記路線，以免迷失。
1337_1	tatoeba	2027995	训练	訓練	未来飞行员将在模拟操作室中训练。	未來飛行員將在模擬操作室中訓練。	未来飞行员将在模拟操作室中训练。
1338_1	tatoeba	501420	组织	組織	可以用另一种方法组织一下吗？	可以用另一種方法組織一下嗎？	可以用另一种方法组织一下吗？
1339_1	tatoeba	332590	绅士	紳士	他看上去是一个十足的绅士。	他看上去是一個十足的紳士。	他看上去是一个十足的绅士。
1340_1	tatoeba	3567594	细胞	細胞	人体的组织是由细胞构成的。	人體的組織是由細胞構成的。	人体的组织是由细胞构成的。
1341_1	tatoeba	358181	驾驶	駕駛	小心点驾驶，不然你就麻烦了。	小心點駕駛，不然你就麻煩了。	小心点驾驶，不然你就麻烦了。
1342_1	tatoeba	501420	组织	組織	可以用另一种方法组织一下吗？	可以用另一種方法組織一下嗎？	可以用另一种方法组织一下吗？
1343_1	authored		马驹	馬駒	小马驹紧跟着母马奔跑。	小馬駒緊跟著母馬奔跑。	
1344_1	tatoeba	335109	终于	終於	最后，他终于明白了那个理论。	最後，他終於明白了那個理論。	最后，他终于明白了那个理论。
1345_1	authored		驻地	駐地	记者抵达了部队驻地。	記者抵達了部隊駐地。	
1346_1	tatoeba	336692	绊倒	絆倒	进家门后，我被垫子绊倒了。	進家門後，我被墊子絆倒了。	进家门后，我被垫子绊倒了。
1347_1	tatoeba	512804	骆驼	駱駝	骆驼，这么说吧，也就是沙漠中的船。	駱駝，這麼說吧，也就是沙漠中的船。	骆驼，这么说吧，也就是沙漠中的船。
1348_1	tatoeba	465029	介绍	介紹	现在我将把我的父母介绍给你。	現在我將把我的父母介紹給你。	现在我将把我的父母介绍给你。
1349_1	tatoeba	13971865	演绎	演繹	这段旋律的演绎真是完美无瑕。	這段旋律的演繹真是完美無瑕。	这段旋律的演绎真是完美无瑕。
1350_1	tatoeba	334721	已经	已經	我们联系上他们已经为时已晚。	我們聯絡上他們已經為時已晚。	我们联系上他们已经为时已晚。
1351_1	authored		贯彻	貫徹	各部门必须贯彻这项政策。	各部門必須貫徹這項政策。	
1353_1	authored		贰心	貳心	臣子若怀贰心，君主必会猜忌。	臣子若懷貳心，君主必會猜忌。	
1356_1	tatoeba	346480	帮助	幫助	地图帮助我们知道所在的位置。	地圖幫助我們知道所在的位置。	地图帮助我们知道所在的位置。
1370_1	tatoeba	1839148	项目	項目	他从大一就开始参与开源项目。	他從大一就開始參與開源項目。	他从大一就开始参与开源项目。
1374_1	authored		要挟	要挾	绑匪企图用人质要挟警方。	綁匪企圖用人質要挾警方。	
1375_1	tatoeba	3031982	阻挠	阻撓	如果上天不赐福于我，我相信它会阻挠我。	如果上天不賜福於我，我相信它會阻撓我。	如果上天不赐福于我，我相信它会阻挠我。
1378_1	authored		赵云	趙雲	赵云是三国时期的名将。	趙雲是三國時期的名將。	
1379_1	tatoeba	1561580	抵挡	抵擋	没有男人能够抵挡女人的诱惑。	沒有男人能夠抵擋女人的誘惑。	没有男人能够抵挡女人的诱惑。
1390_1	authored		铺垫	鋪墊	前面的情节为结局作了铺垫。	前面的情節為結局作了鋪墊。	
1392_1	tatoeba	5147509	拥挤	擁擠	上下班时间，公共汽车特别拥挤。	上下班時間，公共汽車特別擁擠。	上下班时间，公共汽车特别拥挤。
1396_1	tatoeba	2626332	指挥	指揮	狮子听从驯兽师的指挥。	獅子聽從馴獸師的指揮。	狮子听从驯兽师的指挥。
1405_1	tatoeba	2023775	推荐	推薦	汤姆向他们推荐了那本小说。	湯姆向他們推薦了那本小說。	汤姆向他们推荐了那本小说。
1407_1	tatoeba	478782	带来	帶來	这场革命已经带来了很多改变。	這場革命已經帶來了很多改變。	这场革命已经带来了很多改变。
1409_1	authored		蚕茧	蠶繭	工人把蚕茧送进缫丝厂。	工人把蠶繭送進繅絲廠。	
1414_1	tatoeba	4913702	动荡	動蕩	正是在危机时期能够看出中小型企业比大型企业更能稳定直面动荡。	正是在危機時期能夠看出中小型企業比大型企業更能穩定直面動蕩。	正是在危机时期能够看出中小型企业比大型企业更能稳定直面动荡。
1415_1	tatoeba	343960	荣誉	榮譽	他把这个奖视为最高荣誉。	他把這個獎視為最高榮譽。	他把这个奖视为最高荣誉。
1416_1	authored		荤腥	葷腥	她吃素，从来不碰荤腥。	她吃素，從來不碰葷腥。	
1417_1	authored		荧光	熒光	这种材料在紫外线下会发出荧光。	這種材料在紫外線下會發出熒光。	
1419_0	tatoeba	747604	胡同	胡同	胡同是一种跟中国北京有关的窄街路。	胡同是一種跟中國北京有關的窄街路。	胡同是一种跟中国北京有关的窄街路。
1419_1	tatoeba	796118	胡子	鬍子	光有胡子是不能成为哲学家的。	光有鬍子是不能成為哲學家的。	光有胡子是不能成为哲学家的。
1420_1	authored		树荫	樹蔭	老人坐在树荫下乘凉。	老人坐在樹蔭下乘涼。	
1423_1	tatoeba	10699373	药物	藥物	将你需要的药物写在这张纸上。	將你需要的藥物寫在這張紙上。	将你需要的药物写在这张纸上。
1424_1	tatoeba	669025	目标	目標	他解释了这个计划的主要目标。	他解釋了這個計劃的主要目標。	他解释了这个计划的主要目标。
1425_1	authored		客栈	客棧	旅人在山脚的客栈住了一晚。	旅人在山腳的客棧住了一晚。	
1429_1	authored		栋梁	棟梁	青年将成为国家的栋梁。	青年將成為國家的棟梁。	
1437_1	tatoeba	13914277	栏杆	欄杆	栏杆上晾著几件刚洗好的衣服。	欄杆上晾著幾件剛洗好的衣服。	欄杆上晾著幾件剛洗好的衣服。
1438_1	tatoeba	420774	柠檬	檸檬	你要喝什么茶？泡壶柠檬红茶好吧？	你要喝什麼茶？泡壺檸檬紅茶好吧？	你要喝什么茶？泡壶柠檬红茶好吧？
1439_1	tatoeba	5900381	树立	樹立	你应该给你的孩子们树立好榜样。	你應該給你的孩子們樹立好榜樣。	你应该给你的孩子们树立好榜样。
1443_0	authored		咸宁	咸寧	我们周末去咸宁泡温泉。	我們週末去咸寧泡溫泉。	
1443_1	authored		咸蛋	鹹蛋	早餐配白粥和咸蛋。	早餐配白粥和鹹蛋。	
1447_1	tatoeba	13753072	砖头	磚頭	一阵寒意像砖头一样击中了我。	一陣寒意像磚頭一樣擊中了我。	一陣寒意像磚頭一樣擊中了我。
1453_1	authored		笔砚	筆硯	书桌上摆着笔砚。	書桌上擺著筆硯。	
1455_0	tatoeba	335402	方面	方面	我发现了他在化学方面的天赋。	我發現了他在化學方面的天賦。	我发现了他在化学方面的天赋。
1455_1	tatoeba	13983727	面条	麵條	这些长得像面条一样的文字是什么？	這些長得像麵條一樣的文字是什麼？	这些长得像面条一样的文字是什么？
1458_1	authored		牵引	牽引	机车负责牵引后面的车厢。	機車負責牽引後面的車廂。	
1459_1	tatoeba	13155919	海鸥	海鷗	海鸦与海鸥栖息在同一地区。	海鴉與海鷗棲息在同一地區。	海鴉與海鷗棲息在同一地區。
1460_1	tatoeba	2054116	残酷	殘酷	我不忍目睹这种残酷的行径。	我不忍目睹這種殘酷的行徑。	我不忍目睹这种残酷的行径。
