official_no	level	simplified	mapping_code	traditional	inherited	simplified_example	traditional_example	example_source	original_example_source	simplified_sentence	traditional_sentence	field_usage	context_kind
4583	2	颀	4583_1	頎	false	颀长	頎長	corpus-example	leipzig:zho_news_2020_300K:268230	身材颀长，配着瓜子脸的林志卿，在学生们，包括学堂以外的人来看，不仅人品是好，而且相貌也够美。	身材頎長，配著瓜子臉的林志卿，在學生們，包括學堂以外的人來看，不僅人品是好，而且相貌也夠美。		lexical-context
4584	2	徕	4584_1	徠	false	招徕	招徠	corpus-example	leipzig:zho_wikipedia_2018_1M:989853	騎樓既可防雨防晒，又便于展示橱窗，招徕生意。	騎樓既可防雨防曬，又便於展示櫥窗，招徠生意。		lexical-context
4593	2	脍	4593_1	膾	false	脍炙人口	膾炙人口	corpus-example	tatoeba:6319202	这家影业公司生产了许多脍炙人口的作品。	這家影業公司生產了許多膾炙人口的作品。		lexical-context
4598	2	鸱	4598_1	鴟	false	鸱鸮	鴟鴞	corpus-example	leipzig:zho_wikipedia_2018_1M:450773	将军既毁宗室，今又欲破我父子，感鸱鸮之章， 能不惨然心恻耶？	將軍既毀宗室，今又欲破我父子，感鴟鴞之章， 能不慘然心惻耶？		lexical-context
4599	2	玺	4599_1	璽	false	碧玺	碧璽	authored-example	project-authored	碧玺是一种材料或化学物质。	碧璽是一種材料或化學物質。		lexical-context
4600	2	鸲	4600_1	鴝	false	鸲鹆	鴝鵒	corpus-example	leipzig:zho_wikipedia_2018_1M:700563	王导曾当众要求谢尚为此舞：“闻君能为鸲鹆舞，一座倾想，宁有此理乎？”	王導曾當眾要求謝尚為此舞：“聞君能為鴝鵒舞，一座傾想，寧有此理乎？”		lexical-context
4604	2	猃	4604_1	獫	false	猃狁	獫狁	corpus-example	leipzig:zho_wikipedia_2018_1M:849967	虢季子白在班师回朝举行献俘礼时，又命属下不其 率兵追击败退至洛水的猃狁，取得胜利。	虢季子白在班師回朝舉行獻俘禮時，又命屬下不其 率兵追擊敗退至洛水的獫狁，取得勝利。		lexical-context
4608	2	袅	4608_1	裊	false	袅娜	裊娜	authored-example	project-authored	袅娜是一个描写性质或状态的词。	裊娜是一個描寫性質或狀態的詞。		lexical-context
4609	2	饽	4609_1	餑	false	饽饽	餑餑	corpus-example	leipzig:zho_news_2020_300K:112111	大咖加持，‘土味’农产品成了新潮‘香饽饽’。”	大咖加持，‘土味’農產品成了新潮‘香餑餑’。”		lexical-context
4611	2	栾	4611_1	欒	false	栾城	欒城	corpus-example	leipzig:zho_wikipedia_2018_1M:201330	元太祖十五年，割栾城县、元氏县隶真定路。	元太祖十五年，割欒城縣、元氏縣隸真定路。		lexical-context
4612	2	挛	4612_1	攣	false	痉挛	痙攣	corpus-example	leipzig:zho_news_2020_300K:290522	随后，一个痉挛，这孕妇仅剩一缝的黑眼珠也翻过去了。	隨後，一個痙攣，這孕婦僅剩一縫的黑眼珠也翻過去了。		lexical-context
4618	2	痈	4618_1	癰	false	养痈遗患	養癰遺患	authored-example	project-authored	养痈遗患表示一种动作。	養癰遺患表示一種動作。		lexical-context
4621	2	痉	4621_1	痙	false	痉挛	痙攣	corpus-example	leipzig:zho_news_2020_300K:290522	随后，一个痉挛，这孕妇仅剩一缝的黑眼珠也翻过去了。	隨後，一個痙攣，這孕婦僅剩一縫的黑眼珠也翻過去了。		lexical-context
4624	2	颃	4624_1	頏	false	颉颃	頡頏	corpus-example	leipzig:zho_wikipedia_2018_1M:403241	“《大公报》自创办以来之奋斗史，已在中国新闻史上放一异彩，迄无可以颉颃者。”	“《大公報》自創辦以來之奮鬥史，已在中國新聞史上放一異彩，迄無可以頡頏者。”		lexical-context
4629	2	阃	4629_1	閫	false	闺阃	閨閫	authored-example	project-authored	闺阃是一个较少见的词语。	閨閫是一個較少見的詞語。		lexical-context
4630	2	阄	4630_1	鬮	false	抓阄	抓鬮	corpus-example	leipzig:zho_wikipedia_2018_1M:481241	，广东一带民间从放鸽会中演生出白鸽票，由众人先行醵资，抓阄猜射。	，廣東一帶民間從放鴿會中演生出白鴿票，由眾人先行醵資，抓鬮猜射。		lexical-context
4631	2	訚	4631_1	誾	false	訚字	誾字	approved-manual	metalinguistic-fallback	他以訚訚之言直率劝告。	他以誾誾之言直率勸告。	Classical rhetoric: describes candid but courteous advice or remonstrance.	approved-manual
4632	2	阆	4632_1	閬	false	阆中	閬中	corpus-example	leipzig:zho_news_2020_300K:100686	在四川阆中市王家嘴社区残疾人编织基地，双下肢瘫痪的李荣华是业务骨干。	在四川閬中市王家嘴社群殘疾人編織基地，雙下肢癱瘓的李榮華是業務骨幹。		lexical-context
4636	2	郸	4636_1	鄲	false	邯郸	邯鄲	corpus-example	leipzig:zho_news_2020_300K:219624	白居易此时走到邯郸驿，他想家了。	白居易此時走到邯鄲驛，他想家了。		lexical-context
4638	2	烨	4638_1	燁	false	黄长烨	黃長燁	authored-example	project-authored	黄长烨是一个人名。	黃長燁是一個人名。		lexical-context
4639	2	烩	4639_1	燴	false	烩面	燴麵	corpus-example	leipzig:zho_wikipedia_2018_1M:599436	，有羊肉烩面、三鲜烩麵、什锦烩麵等多种类型。	，有羊肉燴麵、三鮮燴麵、什錦燴麵等多種型別。		lexical-context
4643	2	烬	4643_1	燼	false	灰烬	灰燼	corpus-example	tatoeba:1470516	那场大火把整个小镇烧成了灰烬。	那場大火把整個小鎮燒成了灰燼。		lexical-context
4646	2	涞	4646_1	淶	false	涞水	淶水	corpus-example	leipzig:zho_wikipedia_2018_1M:71198	东临固安，西接涞水，北通北京，南到高碑店。	東臨固安，西接淶水，北通北京，南到高碑店。		lexical-context
4647	2	涟	4647_1	漣	false	涟漪	漣漪	corpus-example	tatoeba:532197	微风在湖面上掀起了一丝丝涟漪。	微風在湖面上掀起了一絲絲漣漪。		lexical-context
4650	2	涠	4650_1	潿	false	涠字	潿字	domain-template	metalinguistic-fallback	地方志中记载了涠。	地方志中記載了潿。	Historical geography / hydrology: a rare water-related character used for a river, water feature, sound, or flow.	domain-template
4660	2	悭	4660_1	慳	false	悭吝	慳吝	corpus-example	leipzig:zho_wikipedia_2018_1M:772945	》等，及外国剧目《悭吝人》、《	》等，及外國劇目《慳吝人》、《		lexical-context
4668	2	诹	4668_1	諏	false	下诹访市	下諏訪市	authored-example	project-authored	下诹访市是一个地名。	下諏訪市是一個地名。		lexical-context
4670	2	诼	4670_1	諑	false	谣诼	謠諑	authored-example	project-authored	谣诼是一个较少见的词语。	謠諑是一個較少見的詞語。		lexical-context
4673	2	祯	4673_1	禎	false	崇祯	崇禎	corpus-example	leipzig:zho_news_2020_300K:131948	崇祯帝阅疏，非常生气，将黄道周贬斥为民。	崇禎帝閱疏，非常生氣，將黃道周貶斥為民。		lexical-context
4674	2	诿	4674_1	諉	false	推诿	推諉	corpus-example	leipzig:zho_news_2020_300K:15675	“不畏难，不推诿”的投入工作。	“不畏難，不推諉”的投入工作。		lexical-context
4675	2	谀	4675_1	諛	false	阿谀	阿諛	corpus-example	tatoeba:502938	国王受够了他的大臣们总是对他阿谀奉承，于是把他们遣散了。	國王受夠了他的大臣們總是對他阿諛奉承，於是把他們遣散了。		lexical-context
4676	2	谂	4676_1	諗	false	谂字	諗字	curated-domain	metalinguistic-fallback	此事还须细谂。	此事還須細諗。	Classical reasoning vocabulary: means to consider, know, or consult.	curated-domain
4677	2	谄	4677_1	諂	false	谄媚	諂媚	corpus-example	leipzig:zho_news_2020_300K:175169	是居心不良的看笑话，再就是谄媚了。	是居心不良的看笑話，再就是諂媚了。		lexical-context
4678	2	谇	4678_1	誶	false	谇帚德锄	誶帚德鋤	authored-example	project-authored	谇帚德锄是一个成语或固定说法。	誶帚德鋤是一個成語或固定說法。		lexical-context
4691	2	娲	4691_1	媧	false	女娲	女媧	corpus-example	leipzig:zho_news_2020_300K:184150	李白有诗云“女娲戏黄土，团作愚下人。	李白有詩云“女媧戲黃土，團作愚下人。		lexical-context
4693	2	娴	4693_1	嫻	false	娴熟	嫻熟	corpus-example	tatoeba:13046546	汤姆车开得不是很娴熟。	湯姆車開得不是很嫻熟。		lexical-context
4699	2	绠	4699_1	綆	false	心长绠短	心長綆短	authored-example	project-authored	心长绠短是一个成语或固定说法。	心長綆短是一個成語或固定說法。		lexical-context
4700	2	骊	4700_1	驪	false	骊山	驪山	corpus-example	leipzig:zho_news_2020_300K:226577	秦始皇为何要将陵址选在骊山北麓呢？	秦始皇為何要將陵址選在驪山北麓呢？		lexical-context
4701	2	绡	4701_1	綃	false	鲛绡	鮫綃	authored-example	project-authored	鲛绡是一个较少见的词语。	鮫綃是一個較少見的詞語。		lexical-context
4702	2	骋	4702_1	騁	false	驰骋	馳騁	corpus-example	leipzig:zho_news_2020_300K:108270	地方空起来，供给我们天子驰骋打猎？	地方空起來，供給我們天子馳騁打獵？		lexical-context
4703	2	绥	4703_1	綏	false	绥远	綏遠	corpus-example	leipzig:zho_news_2020_300K:20409	中华人民共和国成立后，姚喆任绥远军区副司令员。	中華人民共和國成立後，姚喆任綏遠軍區副司令員。		lexical-context
4704	2	绦	4704_1	縧	false	褟绦子	褟縧子	authored-example	project-authored	褟绦子是一个较少见的词语。	褟縧子是一個較少見的詞語。		lexical-context
4705	2	绨	4705_1	綈	false	敝绨恶粟	敝綈惡粟	authored-example	project-authored	敝绨恶粟是一个成语或固定说法。	敝綈惡粟是一個成語或固定說法。		lexical-context
4706	2	骎	4706_1	駸	false	骎字	駸字	curated-domain	metalinguistic-fallback	骏马骎骎向前。	駿馬駸駸向前。	Classical equine vocabulary: describes horses moving swiftly and continuously.	curated-domain
4708	2	鸶	4708_1	鷥	false	鹭鸶	鷺鷥	corpus-example	leipzig:zho_wikipedia_2018_1M:299964	各种鸟类二十九种，其中鹭鸶为曲阜的“	各種鳥類二十九種，其中鷺鷥為曲阜的“		lexical-context
4711	2	焘	4711_1	燾	false	张国焘	張國燾	corpus-example	leipzig:zho_news_2020_300K:137900	张国焘，中国共产党第二届中央委员会委员；	張國燾，中國共產黨第二屆中央委員會委員；		lexical-context
4713	2	琏	4713_1	璉	false	吴敬琏	吳敬璉	corpus-example	leipzig:zho_wikipedia_2018_1M:974274	》雜誌上點名批評，認為吴敬琏等「	》雜誌上點名批評，認為吳敬璉等「		lexical-context
4715	2	麸	4715_1	麩	false	麸皮	麩皮	corpus-example	leipzig:zho_wikipedia_2018_1M:559902	方形截面，外观洁白，偶有麸皮夹入其中。	方形截面，外觀潔白，偶有麩皮夾入其中。		lexical-context
4720	2	掳	4720_1	擄	false	掳掠	擄掠	corpus-example	leipzig:zho_news_2020_300K:278738	远离东南沿海的中原人，只能通过诸侯的朝贡、征战中的掳掠以及交易获得。	遠離東南沿海的中原人，只能透過諸侯的朝貢、征戰中的擄掠以及交易獲得。		lexical-context
4721	2	掴	4721_1	摑	false	掌掴	掌摑	corpus-example	leipzig:zho_news_2020_300K:252956	袁某之前对缪可馨的掌掴，造成了多大心理阴影？	袁某之前對繆可馨的掌摑，造成了多大心理陰影？		lexical-context
4732	2	鸷	4732_1	鷙	false	阴鸷	陰鷙	authored-example	project-authored	阴鸷是一个较少见的词语。	陰鷙是一個較少見的詞語。		lexical-context
4737	2	掸	4737_1	撣	false	掸邦	撣邦	corpus-example	leipzig:zho_wikipedia_2018_1M:493674	”，当时掸邦跟云南南部同属一个地区。	”，當時撣邦跟雲南南部同屬一個地區。		lexical-context
4740	2	悫	4740_1	慤	false	王忠悫	王忠慤	corpus-example	leipzig:zho_wikipedia_2018_1M:791196	罗振玉在《海宁王忠悫公遗书序》提及王国维有预言“中国近状，恐以共和始，而以共产终。”	羅振玉在《海寧王忠慤公遺書序》提及王國維有預言“中國近狀，恐以共和始，而以共產終。”		lexical-context
4744	2	掼	4744_1	摜	false	掼蛋	摜蛋	authored-example	project-authored	掼蛋是一个较少见的词语。	摜蛋是一個較少見的詞語。		lexical-context
4767	2	萦	4767_1	縈	false	萦绕	縈繞	corpus-example	tatoeba:532195	我昨晚一整夜没睡好，因为有许多事情萦绕在我的心头。	我昨晚一整夜沒睡好，因為有許多事情縈繞在我的心頭。		lexical-context
4771	2	梿	4771_1	槤	false	榴梿	榴槤	corpus-example	leipzig:zho_wikipedia_2018_1M:959944	除了本种，还有另外9种可食用的榴梿属物种，多只在原生地的市场上出现。	除了本種，還有另外9種可食用的榴槤屬物種，多隻在原生地的市場上出現。		lexical-context
4773	2	觋	4773_1	覡	false	巫觋	巫覡	corpus-example	leipzig:zho_wikipedia_2018_1M:511869	惟遵其国俗，喜田猎，信巫觋卜筮，是其小蔽。	惟遵其國俗，喜田獵，信巫覡卜筮，是其小蔽。		lexical-context
4779	2	棂	4779_1	欞	false	窗棂	窗欞	corpus-example	leipzig:zho_news_2020_300K:136636	庙门两侧是漏明窗，窗棂以木条构成几何图形。	廟門兩側是漏明窗，窗欞以木條構成幾何圖形。		lexical-context
4780	2	啬	4780_1	嗇	false	吝啬	吝嗇	corpus-example	tatoeba:4805724	玛莉不喜欢跟汤姆一样吝啬的男人。	瑪莉不喜歡跟湯姆一樣吝嗇的男人。		lexical-context
4782	2	匮	4782_1	匱	false	匮乏	匱乏	corpus-example	tatoeba:2065020	乐观主义仅仅是一种信息的匮乏的产物。	樂觀主義僅僅是一種資訊的匱乏的產物。		lexical-context
4792	2	硖	4792_1	硤	false	硖石	硤石	corpus-example	leipzig:zho_wikipedia_2018_1M:109398	二女：曰适京兆王佑，任硖石尉；曰适会稽贺酰卒常熟主簿。	二女：曰適京兆王佑，任硤石尉；曰適會稽賀醯卒常熟主簿。		lexical-context
4793	2	硗	4793_1	磽	false	硗确	磽确	authored-example	project-authored	硗确是一个较少见的词语。	磽确是一個較少見的詞語。		lexical-context
4797	2	鸸	4797_1	鴯	false	鸸鹋	鴯鶓	corpus-example	tatoeba:13924819	鸸鹋和鸵鸟有什么区别？	鴯鶓和鴕鳥有什麼區別？		lexical-context
4801	2	龚	4801_1	龔	false	龚自珍	龔自珍	corpus-example	leipzig:zho_news_2020_300K:271858	这与龚自珍“落红不是无情物，化作春泥更护花”佳句之意，已然相通。	這與龔自珍“落紅不是無情物，化作春泥更護花”佳句之意，已然相通。		lexical-context
4802	2	殒	4802_1	殞	false	殒命	殞命	corpus-example	leipzig:zho_wikipedia_2018_1M:277870	及以忧殒命，则操之猜忍实甚，非所及料也。	及以憂殞命，則操之猜忍實甚，非所及料也。		lexical-context
4803	2	殓	4803_1	殮	false	入殓	入殮	corpus-example	leipzig:zho_wikipedia_2018_1M:655961	水族实行土葬，若死者是妇女要等娘家人验看后才能入殓。	水族實行土葬，若死者是婦女要等孃家人驗看後才能入殮。		lexical-context
4805	2	赉	4805_1	賚	false	镇赉县	鎮賚縣	corpus-example	leipzig:zho_wikipedia_2018_1M:737128	白城市辖镇赉县、通榆县、洮北区，代管大安、洮南市。	白城市轄鎮賚縣、通榆縣、洮北區，代管大安、洮南市。		lexical-context
4807	2	辄	4807_1	輒	false	动辄	動輒	corpus-example	tatoeba:501219	他动辄就发脾气，所以我不怎么喜欢他。	他動輒就發脾氣，所以我不怎麼喜歡他。		lexical-context
4808	2	堑	4808_1	塹	false	地堑	地塹	corpus-example	leipzig:zho_wikipedia_2018_1M:463982	山地丘陵间有桃村地堑盆地、莱阳断陷盆地和胶莱凹陷平原等。	山地丘陵間有桃村地塹盆地、萊陽斷陷盆地和膠萊凹陷平原等。		lexical-context
4811	2	啧	4811_1	嘖	false	啧啧	嘖嘖	corpus-example	leipzig:zho_news_2020_300K:80812	口罩坐地起价，啧啧，我真的不晓得他们怎么想的。	口罩坐地起價，嘖嘖，我真的不曉得他們怎麼想的。		lexical-context
