order	source_mapping	simplified	traditional	pinyin	taiwan_pinyin	meaning	simplified_sentence	traditional_sentence	example_source	example_source_id	source_sentence	pinyin_source	taiwan_pinyin_source
471	385_1	变形	變形	biàn xíng		to become deformed	橡皮不硬：它在压力下会变形。	橡皮不硬：它在壓力下會變形。	tatoeba	1565680	橡皮不硬：它在压力下会变形。	CC-CEDICT	
472	386_1	无论	無論	wú lùn		no matter what or how	无论怎样，都很讨厌，不是吗？	無論怎樣，都很討厭，不是嗎？	tatoeba	335359	无论怎样，都很讨厌，不是吗？	CC-CEDICT	
473	386_1	怎样	怎樣	zěn yàng		how	无论怎样，都很讨厌，不是吗？	無論怎樣，都很討厭，不是嗎？	tatoeba	335359	无论怎样，都很讨厌，不是吗？	CC-CEDICT	
474	386_1	讨厌	討厭	tǎo yàn		to dislike	无论怎样，都很讨厌，不是吗？	無論怎樣，都很討厭，不是嗎？	tatoeba	335359	无论怎样，都很讨厌，不是吗？	CC-CEDICT	
475	393_1	网页	網頁	wǎng yè		web page	一个网页超过百分之九十的访问量是来自于搜索引擎的。	一個網頁超過百分之九十的訪問量是來自於搜尋引擎的。	tatoeba	389821	一个网页超过百分之九十的访问量是来自于搜索引擎的。	CC-CEDICT	
476	393_1	超过	超過	chāo guò		to surpass	一个网页超过百分之九十的访问量是来自于搜索引擎的。	一個網頁超過百分之九十的訪問量是來自於搜尋引擎的。	tatoeba	389821	一个网页超过百分之九十的访问量是来自于搜索引擎的。	CC-CEDICT	
477	393_1	百分	百分	bǎi fēn		percent	一个网页超过百分之九十的访问量是来自于搜索引擎的。	一個網頁超過百分之九十的訪問量是來自於搜尋引擎的。	tatoeba	389821	一个网页超过百分之九十的访问量是来自于搜索引擎的。	CC-CEDICT	
478	393_1	九十	九十	jiǔ shí		ninety	一个网页超过百分之九十的访问量是来自于搜索引擎的。	一個網頁超過百分之九十的訪問量是來自於搜尋引擎的。	tatoeba	389821	一个网页超过百分之九十的访问量是来自于搜索引擎的。	CC-CEDICT	
479	393_1	访问	訪問	fǎng wèn		to visit	一个网页超过百分之九十的访问量是来自于搜索引擎的。	一個網頁超過百分之九十的訪問量是來自於搜尋引擎的。	tatoeba	389821	一个网页超过百分之九十的访问量是来自于搜索引擎的。	CC-CEDICT	
480	393_1	来自	來自	lái zì		to come from	一个网页超过百分之九十的访问量是来自于搜索引擎的。	一個網頁超過百分之九十的訪問量是來自於搜尋引擎的。	tatoeba	389821	一个网页超过百分之九十的访问量是来自于搜索引擎的。	CC-CEDICT	
481	393_1	搜索	搜尋	sōu suǒ	sōu xún	to search	一个网页超过百分之九十的访问量是来自于搜索引擎的。	一個網頁超過百分之九十的訪問量是來自於搜尋引擎的。	tatoeba	389821	一个网页超过百分之九十的访问量是来自于搜索引擎的。	CC-CEDICT	Taiwan MOE Concise Dictionary
482	393_1	引擎	引擎	yǐn qíng		engine	一个网页超过百分之九十的访问量是来自于搜索引擎的。	一個網頁超過百分之九十的訪問量是來自於搜尋引擎的。	tatoeba	389821	一个网页超过百分之九十的访问量是来自于搜索引擎的。	CC-CEDICT	
483	395_0	硬币	硬幣	yìng bì		coin	这枚硬币值一夸特。	這枚硬幣值一夸特。	authored			CC-CEDICT	
484	395_1	看来	看來	kàn lai	kàn lái	apparently	在我看来，她有一种夸张的倾向。	在我看來，她有一種誇張的傾向。	tatoeba	919618	在我看來，她有一種誇張的傾向。	CC-CEDICT	Taiwan MOE Concise Dictionary
485	395_1	夸张	誇張	kuā zhāng		to exaggerate	在我看来，她有一种夸张的倾向。	在我看來，她有一種誇張的傾向。	tatoeba	919618	在我看來，她有一種誇張的傾向。	CC-CEDICT	
486	395_1	倾向	傾向	qīng xiàng		trend	在我看来，她有一种夸张的倾向。	在我看來，她有一種誇張的傾向。	tatoeba	919618	在我看來，她有一種誇張的傾向。	CC-CEDICT	
487	396_1	队员	隊員	duì yuán		team member	队员奋力夺取冠军。	隊員奮力奪取冠軍。	authored			CC-CEDICT	
488	396_1	奋力	奮力	fèn lì		to do everything one can	队员奋力夺取冠军。	隊員奮力奪取冠軍。	authored			CC-CEDICT	
489	396_1	夺取	奪取	duó qǔ		to seize	队员奋力夺取冠军。	隊員奮力奪取冠軍。	authored			CC-CEDICT	
490	398_1	达到	達到	dá dào		to reach	我们终于达到了我们的目标。	我們終於達到了我們的目標。	tatoeba	808213	我们终于达到了我们的目标。	CC-CEDICT	
491	402_1	夹击	夾擊	jiā jī	jiá jí	pincer attack	我们被两面夹击了。	我們被兩面夾擊了。	tatoeba	5951355	我們被兩面夾擊了。	CC-CEDICT	Taiwan MOE Concise Dictionary
492	404_1	月亮	月亮	yuè liang	yuè liàng	the moon	很多月亮在土星四周绕轨道运行。	很多月亮在土星四周繞軌道執行。	tatoeba	918510	很多月亮在土星四周绕轨道运行。	CC-CEDICT	Taiwan MOE Concise Dictionary
493	404_1	土星	土星	tǔ xīng		Saturn	很多月亮在土星四周绕轨道运行。	很多月亮在土星四周繞軌道執行。	tatoeba	918510	很多月亮在土星四周绕轨道运行。	CC-CEDICT	
494	404_1	四周	四周	sì zhōu		all around	很多月亮在土星四周绕轨道运行。	很多月亮在土星四周繞軌道執行。	tatoeba	918510	很多月亮在土星四周绕轨道运行。	CC-CEDICT	
495	404_1	轨道	軌道	guǐ dào		track	很多月亮在土星四周绕轨道运行。	很多月亮在土星四周繞軌道執行。	tatoeba	918510	很多月亮在土星四周绕轨道运行。	CC-CEDICT	
496	404_1	运行	執行	yùn xíng	zhí xíng	to move along one's course	很多月亮在土星四周绕轨道运行。	很多月亮在土星四周繞軌道執行。	tatoeba	918510	很多月亮在土星四周绕轨道运行。	CC-CEDICT	Taiwan MOE Concise Dictionary
497	406_1	君主	君主	jūn zhǔ		monarch	唐尧是传说中的古代君主。	唐堯是傳說中的古代君主。	authored			CC-CEDICT	
498	407_0	参加	參加	cān jiā		to participate	为了参加划船比赛，一支新的队伍组成了。	為了參加划船比賽，一支新的隊伍組成了。	tatoeba	336671	为了参加划船比赛，一支新的队伍组成了。	CC-CEDICT	
499	407_0	划船	划船	huá chuán		to row a boat	为了参加划船比赛，一支新的队伍组成了。	為了參加划船比賽，一支新的隊伍組成了。	tatoeba	336671	为了参加划船比赛，一支新的队伍组成了。	CC-CEDICT	
500	407_0	比赛	比賽	bǐ sài		competition	为了参加划船比赛，一支新的队伍组成了。	為了參加划船比賽，一支新的隊伍組成了。	tatoeba	336671	为了参加划船比赛，一支新的队伍组成了。	CC-CEDICT	
501	407_0	队伍	隊伍	duì wǔ		ranks	为了参加划船比赛，一支新的队伍组成了。	為了參加划船比賽，一支新的隊伍組成了。	tatoeba	336671	为了参加划船比赛，一支新的队伍组成了。	CC-CEDICT	
502	407_0	组成	組成	zǔ chéng		to form	为了参加划船比赛，一支新的队伍组成了。	為了參加划船比賽，一支新的隊伍組成了。	tatoeba	336671	为了参加划船比赛，一支新的队伍组成了。	CC-CEDICT	
503	408_1	正向	正向	zhèng xiàng		forward	我们正向新的目标迈进。	我們正向新的目標邁進。	authored			CC-CEDICT	
504	409_1	父亲	父親	fù qīn		father	我父亲在我毕业之前就过世了。	我父親在我畢業之前就過世了。	tatoeba	633979	我父亲在我毕业之前就过世了。	CC-CEDICT	
505	409_1	毕业	畢業	bì yè		graduation	我父亲在我毕业之前就过世了。	我父親在我畢業之前就過世了。	tatoeba	633979	我父亲在我毕业之前就过世了。	CC-CEDICT	
506	409_1	过世	過世	guò shì		to die	我父亲在我毕业之前就过世了。	我父親在我畢業之前就過世了。	tatoeba	633979	我父亲在我毕业之前就过世了。	CC-CEDICT	
507	412_1	面对	面對	miàn duì		to face	她面对威胁仍然坚贞不屈。	她面對威脅仍然堅貞不屈。	authored			CC-CEDICT	
508	412_1	威胁	威脅	wēi xié		to threaten	她面对威胁仍然坚贞不屈。	她面對威脅仍然堅貞不屈。	authored			CC-CEDICT	
509	412_1	仍然	仍然	réng rán		still	她面对威胁仍然坚贞不屈。	她面對威脅仍然堅貞不屈。	authored			CC-CEDICT	
510	412_1	坚贞不屈	堅貞不屈	jiān zhēn bù qū		faithful and unchanging	她面对威胁仍然坚贞不屈。	她面對威脅仍然堅貞不屈。	authored			CC-CEDICT	
511	413_1	不够	不夠	bù gòu		not enough	“拜个不够行的师父，很伤脑筋吧？”　“我也很笨，所以没关系。”	“拜個不夠行的師父，很傷腦筋吧？”　“我也很笨，所以沒關係。”	tatoeba	862457	“拜个不够行的师父，很伤脑筋吧？”　“我也很笨，所以没关系。”	CC-CEDICT	
512	413_1	师父	師父	shī fu	shī fù	master	“拜个不够行的师父，很伤脑筋吧？”　“我也很笨，所以没关系。”	“拜個不夠行的師父，很傷腦筋吧？”　“我也很笨，所以沒關係。”	tatoeba	862457	“拜个不够行的师父，很伤脑筋吧？”　“我也很笨，所以没关系。”	CC-CEDICT	Taiwan MOE Concise Dictionary
513	413_1	伤脑筋	傷腦筋	shāng nǎo jīn		to be a real headache	“拜个不够行的师父，很伤脑筋吧？”　“我也很笨，所以没关系。”	“拜個不夠行的師父，很傷腦筋吧？”　“我也很笨，所以沒關係。”	tatoeba	862457	“拜个不够行的师父，很伤脑筋吧？”　“我也很笨，所以没关系。”	CC-CEDICT	
514	413_1	没关系	沒關係	méi guān xi	méi guān xì	it doesn't matter	“拜个不够行的师父，很伤脑筋吧？”　“我也很笨，所以没关系。”	“拜個不夠行的師父，很傷腦筋吧？”　“我也很笨，所以沒關係。”	tatoeba	862457	“拜个不够行的师父，很伤脑筋吧？”　“我也很笨，所以没关系。”	CC-CEDICT	Taiwan MOE Concise Dictionary
515	414_1	道士	道士	dào shì		Daoist priest	道士轻轻挥动手中的拂尘。	道士輕輕揮動手中的拂塵。	authored			CC-CEDICT	
516	414_1	轻轻	輕輕	qīng qīng		lightly	道士轻轻挥动手中的拂尘。	道士輕輕揮動手中的拂塵。	authored			CC-CEDICT	
517	414_1	挥动	揮動	huī dòng		to wave sth	道士轻轻挥动手中的拂尘。	道士輕輕揮動手中的拂塵。	authored			CC-CEDICT	
518	418_1	当时	當時	dāng shí		at that time	我当时每个月都会购买五本书。	我當時每個月都會購買五本書。	tatoeba	429478	我当时每个月都会购买五本书。	CC-CEDICT	
519	418_1	都会	都會	dū huì		city	我当时每个月都会购买五本书。	我當時每個月都會購買五本書。	tatoeba	429478	我当时每个月都会购买五本书。	CC-CEDICT	
520	418_1	购买	購買	gòu mǎi		to purchase	我当时每个月都会购买五本书。	我當時每個月都會購買五本書。	tatoeba	429478	我当时每个月都会购买五本书。	CC-CEDICT	
521	418_2	门外	門外	mén wài		outside the door	门外传来叮当的铃声。	門外傳來叮噹的鈴聲。	authored			CC-CEDICT	
522	418_2	传来	傳來	chuán lái		to come through	门外传来叮当的铃声。	門外傳來叮噹的鈴聲。	authored			CC-CEDICT	
523	418_2	铃声	鈴聲	líng shēng		ring	门外传来叮当的铃声。	門外傳來叮噹的鈴聲。	authored			CC-CEDICT	
524	420_0	整天	整天	zhěng tiān		all day long	他整天长吁短叹，却不肯行动。	他整天長吁短嘆，卻不肯行動。	authored			CC-CEDICT	
525	420_0	行动	行動	xíng dòng		operation	他整天长吁短叹，却不肯行动。	他整天長吁短嘆，卻不肯行動。	authored			CC-CEDICT	
526	420_1	提出	提出	tí chū		to raise	我们提出了请求支持的呼吁。	我們提出了請求支援的呼籲。	tatoeba	908527	我們提出了請求支持的呼籲。	CC-CEDICT	
527	420_1	请求	請求	qǐng qiú		to request	我们提出了请求支持的呼吁。	我們提出了請求支援的呼籲。	tatoeba	908527	我們提出了請求支持的呼籲。	CC-CEDICT	
528	420_1	支持	支援	zhī chí	zhī yuán	to be in favor of	我们提出了请求支持的呼吁。	我們提出了請求支援的呼籲。	tatoeba	908527	我們提出了請求支持的呼籲。	CC-CEDICT	Taiwan MOE Concise Dictionary
529	420_1	呼吁	呼籲	hū yù		to call on	我们提出了请求支持的呼吁。	我們提出了請求支援的呼籲。	tatoeba	908527	我們提出了請求支持的呼籲。	CC-CEDICT	
530	422_1	开头	開頭	kāi tóu		beginning	一开头她吓坏了, 后来才定下神来。	一開頭她嚇壞了, 後來才定下神來。	tatoeba	12568856	一开头她吓坏了, 后来才定下神来。	CC-CEDICT	
531	422_1	吓坏	嚇壞	xià huài		to be terrified	一开头她吓坏了, 后来才定下神来。	一開頭她嚇壞了, 後來才定下神來。	tatoeba	12568856	一开头她吓坏了, 后来才定下神来。	CC-CEDICT	
532	422_1	后来	後來	hòu lái		afterwards	一开头她吓坏了, 后来才定下神来。	一開頭她嚇壞了, 後來才定下神來。	tatoeba	12568856	一开头她吓坏了, 后来才定下神来。	CC-CEDICT	
533	423_1	昆虫	昆蟲	kūn chóng		insect	这种昆虫在英语中叫什么？	這種昆蟲在英語中叫什麼？	tatoeba	1790171	这种昆虫在英语中叫什么？	CC-CEDICT	
534	423_1	英语	英語	yīng yǔ		English	这种昆虫在英语中叫什么？	這種昆蟲在英語中叫什麼？	tatoeba	1790171	这种昆虫在英语中叫什么？	CC-CEDICT	
535	424_0	智慧	智慧	zhì huì		wisdom	智慧线清晰且曲折，预示思维敏捷但易犹豫不决。	智慧線清晰且曲折，預示思維敏捷但易猶豫不決。	tatoeba	13537184	智慧線清晰且曲折，預示思維敏捷但易猶豫不決。	CC-CEDICT	
536	424_0	清晰	清晰	qīng xī		clear	智慧线清晰且曲折，预示思维敏捷但易犹豫不决。	智慧線清晰且曲折，預示思維敏捷但易猶豫不決。	tatoeba	13537184	智慧線清晰且曲折，預示思維敏捷但易猶豫不決。	CC-CEDICT	
537	424_0	曲折	曲折	qū zhé		winding	智慧线清晰且曲折，预示思维敏捷但易犹豫不决。	智慧線清晰且曲折，預示思維敏捷但易猶豫不決。	tatoeba	13537184	智慧線清晰且曲折，預示思維敏捷但易猶豫不決。	CC-CEDICT	
538	424_0	预示	預示	yù shì		to indicate	智慧线清晰且曲折，预示思维敏捷但易犹豫不决。	智慧線清晰且曲折，預示思維敏捷但易猶豫不決。	tatoeba	13537184	智慧線清晰且曲折，預示思維敏捷但易猶豫不決。	CC-CEDICT	
539	424_0	思维	思維	sī wéi		thought	智慧线清晰且曲折，预示思维敏捷但易犹豫不决。	智慧線清晰且曲折，預示思維敏捷但易猶豫不決。	tatoeba	13537184	智慧線清晰且曲折，預示思維敏捷但易猶豫不決。	CC-CEDICT	
540	424_0	敏捷	敏捷	mǐn jié		nimble	智慧线清晰且曲折，预示思维敏捷但易犹豫不决。	智慧線清晰且曲折，預示思維敏捷但易猶豫不決。	tatoeba	13537184	智慧線清晰且曲折，預示思維敏捷但易猶豫不決。	CC-CEDICT	
541	424_0	犹豫	猶豫	yóu yù		to hesitate	智慧线清晰且曲折，预示思维敏捷但易犹豫不决。	智慧線清晰且曲折，預示思維敏捷但易猶豫不決。	tatoeba	13537184	智慧線清晰且曲折，預示思維敏捷但易猶豫不決。	CC-CEDICT	
542	424_1	使用	使用	shǐ yòng		to use	酿酒时需要使用酒曲。	釀酒時需要使用酒麯。	authored			CC-CEDICT	
543	425_1	国际	國際	guó jì		international	国际刑警组织正在追查跨国绑架集团的下落。	國際刑警組織正在追查跨國綁架集團的下落。	tatoeba	13882118	國際刑警組織正在追查跨國綁架集團的下落。	CC-CEDICT	
544	425_1	刑警	刑警	xíng jǐng		criminal police	国际刑警组织正在追查跨国绑架集团的下落。	國際刑警組織正在追查跨國綁架集團的下落。	tatoeba	13882118	國際刑警組織正在追查跨國綁架集團的下落。	CC-CEDICT	
